Symbol Name, Symbol Address, Function Size, Matched
addVelocityMoveToTarget__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_ffff,80011070,8C,false
addVelocityAwayFromTarget__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_f,80011100,7C,false
sub_80011180,80011180,7C,false
sub_80011200,80011200,74,false
addVelocityClockwiseToTarget__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_f,80011280,5C,false
addVelocityClockwiseToPlayer__2MRFP9LiveActorf,800112E0,64,false
addVelocityJump__2MRFP9LiveActorf,80011350,58,false
addVelocityLimit__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_,800113B0,B4,false
setVelocityJump__2MRFP9LiveActorf,80011470,58,false
addVelocityToGravity__2MRFP9LiveActorf,800114D0,58,false
addVelocityToGravityOrGround__2MRFP9LiveActorf,80011530,68,false
addVelocityToCollisionNormal__2MRFP9LiveActorf,800115A0,B0,false
addVelocityKeepHeight__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_ff,80011650,20,false
addVelocityKeepHeight__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_fff,80011670,A4,false
addVelocityKeepHeightUseShadow__2MRFP9LiveActorfffPCc,80011720,E0,false
addVelocityKeepHeightUseShadow__2MRFP9LiveActorffffPCc,80011800,114,false
addVelocitySeparateHV__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_ff,80011920,CC,false
setVelocitySeparateHV__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_ff,800119F0,CC,false
attenuateVelocityExceptDirection__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_f,80011AC0,90,false
restrictVelocity__2MRFP9LiveActorf,80011B50,5C,false
setLength__Q29JGeometry8TVec3_f_Ff,80011BB0,94,false
killVelocityOnGroundH__2MRFP9LiveActor,80011C50,5C,false
killVelocityOnGroundCosH__2MRFP9LiveActorf,80011CB0,84,false
killVelocityToTarget__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_,80011D40,84,false
sub_80011DD0,80011DD0,4C,false
sub_80011E20,80011E20,54,false
forceBindOnGround__2MRFP9LiveActorff,80011E80,F8,false
sub_80011F80,80011F80,104,false
reboundVelocityFromEachCollision__2MRFP9LiveActorffff,80012090,1E0,false
reboundVelocityFromCollision__2MRFP9LiveActorfff,80012270,188,false
zeroVelocity__2MRFP9LiveActor,80012400,8,false
setVelocity__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_,80012410,8,false
addVelocity__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_,80012420,8,false
attenuateVelocity__2MRFP9LiveActorf,80012430,8,false
calcVelocityLength__2MRFPC9LiveActor,80012440,8,false
sub_80012450,80012450,5C,false
sub_800124B0,800124B0,30,false
calcGravitySpeed__2MRFPC9LiveActor,800124E0,10,false
sub_800124F0,800124F0,8,false
applyVelocityDampAndGravity__2MRFP9LiveActorfffff,80012500,1EC,false
sub_800126F0,800126F0,A8,false
sub_800127A0,800127A0,A8,false
sendMsgPushAndKillVelocityToTarget__2MRFP9LiveActorP9HitSensorP9HitSensor,80012850,CC,false
addVelocityFromPush__2MRFP9LiveActorfP9HitSensorP9HitSensor,80012920,B8,false
addVelocityFromPushHorizon__2MRFP9LiveActorfP9HitSensorP9HitSensor,800129E0,98,false
addVelocitySeparateHV__2MRFP9LiveActorP9HitSensorP9HitSensorff,80012A80,7C,false
setVelocitySeparateHV__2MRFP9LiveActorP9HitSensorP9HitSensorff,80012B00,7C,false
j_addVelocitySeparateHV__2MRFP9LiveActorP9HitSensorP9HitSensorff,80012B80,4,false
j_setVelocitySeparateHV__2MRFP9LiveActorP9HitSensorP9HitSensorff,80012B90,4,false
sub_80012BA0,80012BA0,A8,false
reflectVelocityH__2MRFP9LiveActorP9HitSensorP9HitSensorf,80012C50,A4,false
calcVelocityAreaMoveOnGround__2MRFPQ29JGeometry8TVec3_f_PC9LiveActor,80012D00,70,false
calcVelocityRailMoveOnGround__2MRFPQ29JGeometry8TVec3_f_PC9LiveActor,80012D70,D8,false
calcVelocityAreaOrRailMoveOnGround__2MRFPQ29JGeometry8TVec3_f_PC9LiveActor,80012E50,60,false
sub_80012EB0,80012EB0,78,false
rotateDirectionGravityDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_f,80012F30,C,false
turnDirection__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,80012F40,14,false
turnDirectionDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,80012F60,4C,false
cosDegree__2MRFf,80012FB0,44,false
turnDirectionToTarget__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,80013000,70,false
turnDirectionToTargetDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,80013070,74,false
turnDirectionToTargetDegreeHorizon__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,800130F0,84,false
turnDirectionToTargetUseGroundNormalDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,80013180,9C,false
sub_80013220,80013220,74,false
turnDirectionToPlayerDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_f,800132A0,58,false
turnDirectionToPlayerDegreeHorizon__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_f,80013300,58,false
turnDirectionFromTargetDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,80013360,78,false
turnDirectionFromTargetDegreeHorizon__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_f,800133E0,88,false
turnDirectionFromPlayerDegree__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_f,80013470,58,false
turnDirectionFromPlayerDegreeHorizon__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_f,800134D0,58,false
turnDirectionToGround__2MRFPC9LiveActorPQ29JGeometry8TVec3_f_,80013530,90,false
moveAndTurnToDirection__2MRFP9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_ffff,800135C0,F8,false
moveAndTurnToTarget__2MRFP9LiveActorPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_ffff,800136C0,90,false
moveAndTurnToPlayer__2MRFP9LiveActorPQ29JGeometry8TVec3_f_ffff,80013750,94,false
sub_800137F0,800137F0,84,false
sub_80013880,80013880,10C,false
__ct_i___Q29JGeometry8TVec3_f_Fiii_Pv,80013990,60,false
flyAndTurnAlongRailSearchingPlayer__2MRFP9LiveActorPQ29JGeometry8TVec3_f_fffffb,800139F0,144,false
escapeFromPlayer__2MRFP9LiveActorPQ29JGeometry8TVec3_f_ffff,80013B40,98,false
calcRotate__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_f,80013BE0,210,false
atan2__3stdFff,80013DF0,24,false
moveAndTurnToDirection__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_ffff,80013E20,90,false
moveAndTurnToTarget__2MRFP9LiveActorRCQ29JGeometry8TVec3_f_ffff,80013EB0,B4,false
moveAndTurnToPlayer__2MRFP9LiveActorffff,80013F70,68,false
moveAndTurnAlongRail__2MRFP9LiveActorfffffPb,80013FE0,CC,false
sub_800140B0,800140B0,2AC,false
sub_80014360,80014360,6C,false
sub_800143D0,800143D0,1E8,false
sub_800145C0,800145C0,8,false
sub_800145D0,800145D0,9C,false
sub_80014670,80014670,10,false
setSensorFollowPos__2MRFP9LiveActorPCcRCQ29JGeometry8TVec3_f_,80014680,38,false
setSensorFollowMtx__2MRFP9LiveActorPCcPA4_f,800146C0,38,false
addHitSensor__2MRFP9LiveActorPCcUlUsfRCQ29JGeometry8TVec3_f_,80014700,34,false
addHitSensorBinder__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014740,38,false
addHitSensorPriorBinder__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014780,38,false
addHitSensorRide__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,800147C0,38,false
addHitSensorMapObj__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014800,38,false
addHitSensorMapObjSimple__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014840,38,false
addHitSensorMapObjMoveCollision__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014880,38,false
addHitSensorEnemy__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,800148C0,38,false
addHitSensorEnemyAttack__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014900,38,false
addHitSensorNpc__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014940,38,false
addHitSensorEye__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,80014980,38,false
addHitSensorPush__2MRFP9LiveActorPCcUsfRCQ29JGeometry8TVec3_f_,800149C0,38,false
addHitSensorPosRide__2MRFP9LiveActorPCcUsfPCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_,80014A00,5C,false
addHitSensorPosMapObj__2MRFP9LiveActorPCcUsfPCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_,80014A60,5C,false
addHitSensorPosEnemyAttack__2MRFP9LiveActorPCcUsfPCQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_,80014AC0,5C,false
addHitSensorMtx__2MRFP9LiveActorPCcUlUsfPA4_fRCQ29JGeometry8TVec3_f_,80014B20,50,false
addHitSensorMtxRide__2MRFP9LiveActorPCcUsfPA4_fRCQ29JGeometry8TVec3_f_,80014B70,5C,false
addHitSensorMtxEnemy__2MRFP9LiveActorPCcUsfPA4_fRCQ29JGeometry8TVec3_f_,80014BD0,5C,false
addHitSensorMtxEnemyAttack__2MRFP9LiveActorPCcUsfPA4_fRCQ29JGeometry8TVec3_f_,80014C30,5C,false
addHitSensorMtxAnimal__2MRFP9LiveActorPCcUsfPA4_fRCQ29JGeometry8TVec3_f_,80014C90,5C,false
addHitSensorAtJoint__2MRFP9LiveActorPCcPCcUlUsfRCQ29JGeometry8TVec3_f_,80014CF0,88,false
addHitSensorAtJointMapObj__2MRFP9LiveActorPCcPCcUsfRCQ29JGeometry8TVec3_f_,80014D80,84,false
addHitSensorAtJointMapObjSimple__2MRFP9LiveActorPCcPCcUsfRCQ29JGeometry8TVec3_f_,80014E10,84,false
addHitSensorAtJointEnemy__2MRFP9LiveActorPCcPCcUsfRCQ29JGeometry8TVec3_f_,80014EA0,84,false
addHitSensorAtJointEnemyAttack__2MRFP9LiveActorPCcPCcUsfRCQ29JGeometry8TVec3_f_,80014F30,84,false
addHitSensorAtJointNpc__2MRFP9LiveActorPCcPCcUsfRCQ29JGeometry8TVec3_f_,80014FC0,84,false
addHitSensorCallback__2MRFP9LiveActorPCcUlUsf,80015050,2C,false
addHitSensorCallbackBinder__2MRFP9LiveActorPCcUsf,80015080,34,false
addHitSensorCallbackPriorBinder__2MRFP9LiveActorPCcUsf,800150C0,34,false
addHitSensorCallbackRide__2MRFP9LiveActorPCcUsf,80015100,34,false
addHitSensorCallbackMapObj__2MRFP9LiveActorPCcUsf,80015140,34,false
addHitSensorCallbackEnemyAttack__2MRFP9LiveActorPCcUsf,80015180,34,false
addHitSensorCallbackEye__2MRFP9LiveActorPCcUsf,800151C0,34,false
addBodyMessageSensor__2MRFP9LiveActorUl,80015200,70,false
addBodyMessageSensorReceiver__2MRFP9LiveActor,80015270,8,false
addBodyMessageSensorMapObj__2MRFP9LiveActor,80015280,8,false
addBodyMessageSensorMapObjPress__2MRFP9LiveActor,80015290,8,false
addBodyMessageSensorEnemy__2MRFP9LiveActor,800152A0,8,false
addMessageSensorReceiver__2MRFP9LiveActorPCc,800152B0,6C,false
addHitSensorMapObj__2MRFP9LiveActorPCc,80015320,6C,false
tryUpdateHitSensorsAll__2MRFP9LiveActor,80015390,38,false
updateHitSensorsAll__2MRFP9LiveActor,800153D0,8,false
isSensorType__2MRFPC9HitSensorUl,800153E0,4,false
setSensorType__2MRFP9LiveActorPCcUl,800153F0,34,false
isSensorValid__2MRFPC9HitSensor,80015430,28,false
getSensorWithIndex__2MRFP9LiveActori,80015460,28,false
getTaken__2MRFPC9LiveActor,80015490,1C,false
setSensorPos__2MRFP9HitSensorRCQ29JGeometry8TVec3_f_,800154B0,8,false
setSensorPos__2MRFP9LiveActorPCcRCQ29JGeometry8TVec3_f_,800154C0,38,false
setSensorOffset__2MRFP9LiveActorPCcRCQ29JGeometry8TVec3_f_,80015500,40,false
getSensorRadius__2MRFP9HitSensor,80015540,8,false
getSensorRadius__2MRFP9LiveActorPCc,80015550,2C,false
setSensorRadius__2MRFP9HitSensorf,80015580,8,false
setSensorRadius__2MRFP9LiveActorPCcf,80015590,38,false
scaleAllSensorRadius__2MRFP9LiveActorf,800155D0,7C,false
getSensorHostPos__2MRFPC9HitSensor,80015650,C,false
getSensorHostGravity__2MRFPC9HitSensor,80015660,C,false
validateHitSensors__2MRFP9LiveActor,80015670,10,false
invalidateHitSensors__2MRFP9LiveActor,80015690,10,false
validateHitSensor__2MRFP9HitSensor,800156B0,4,false
invalidateHitSensor__2MRFP9HitSensor,800156C0,4,false
validateHitSensor__2MRFP9LiveActorPCc,800156D0,24,false
invalidateHitSensor__2MRFP9LiveActorPCc,80015700,24,false
tryValidateHitSensor__2MRFP9LiveActorPCc,80015730,64,false
tryInvalidateHitSensor__2MRFP9LiveActorPCc,800157A0,64,false
clearHitSensors__2MRFP9LiveActor,80015810,10,false
getSensorNum__2MRFPC9LiveActor,80015830,1C,false
getSensor__2MRFP9LiveActori,80015850,28,false
getSensorHost__2MRFPC9HitSensor,80015880,8,false
isEqualSensor__2MRFPC9HitSensorP9LiveActorPCc,80015890,40,false
isSensorPlayer__2MRFPC9HitSensor,800158D0,8,false
isSensorYoshi__2MRFPC9HitSensor,800158E0,8,false
isSensorBinder__2MRFPC9HitSensor,800158F0,8,false
isSensorReceiver__2MRFPC9HitSensor,80015900,8,false
isSensorRide__2MRFPC9HitSensor,80015910,24,false
isSensorPlayerOrRide__2MRFPC9HitSensor,80015940,40,false
isSensorPlayerOrYoshi__2MRFPC9HitSensor,80015980,60,false
isSensorPlayerOrYoshiOrRide__2MRFPC9HitSensor,800159E0,54,false
isSensorEnemy__2MRFPC9HitSensor,80015A40,24,false
isSensorEnemyAttack__2MRFPC9HitSensor,80015A70,8,false
isSensorNpc__2MRFPC9HitSensor,80015A80,14,false
isSensorMapObj__2MRFPC9HitSensor,80015AA0,24,false
isSensorAutoRush__2MRFPC9HitSensor,80015AD0,24,false
isSensorRush__2MRFPC9HitSensor,80015B00,24,false
isSensorPressObj__2MRFPC9HitSensor,80015B30,14,false
isSensorEye__2MRFPC9HitSensor,80015B50,8,false
isSensorPush__2MRFPC9HitSensor,80015B60,8,false
isSensorItem__2MRFPC9HitSensor,80015B70,6C,false
isSensorGhost__2MRFPC9HitSensor,80015BE0,8,false
tryGetItem__2MRFP9HitSensorP9HitSensor,80015BF0,10,false
getSensorPos__2MRFPC9HitSensor,80015C00,8,false
getSensorPos__2MRFPC9LiveActorPCc,80015C10,24,false
sub_80015C40,80015C40,8,false
sub_80015C50,80015C50,24,false
calcSensorDirection__2MRFPQ29JGeometry8TVec3_f_PC9HitSensorPC9HitSensor,80015C80,5C,false
calcSensorDirectionNormalize__2MRFPQ29JGeometry8TVec3_f_PC9HitSensorPC9HitSensor,80015CE0,64,false
sub_80015D50,80015D50,C,false
calcSensorDistance__2MRFPC9HitSensorPC9HitSensor,80015D60,C,false
calcSensorHorizonNormalize__2MRFPQ29JGeometry8TVec3_f_RCQ29JGeometry8TVec3_f_PC9HitSensorPC9HitSensor,80015D70,7C,false
getMessageSensor__2MRFv,80015DF0,30,false
sendArbitraryMsg__2MRFUlP9HitSensorP9HitSensor,80015E20,10,false
sendMsgPush__2MRFP9HitSensorP9HitSensor,80015E30,C,false
sendMsgReflect__2MRFP9HitSensorP9HitSensor,80015E40,C,false
sendMsgReflectV__2MRFP9HitSensorP9HitSensor,80015E50,C,false
sub_80015E60,80015E60,C,false
sendMsgPlayerTrample__2MRFP9HitSensorP9HitSensor,80015E70,C,false
sendMsgPlayerPunch__2MRFP9HitSensorP9HitSensor,80015E80,C,false
sendMsgInvincibleAttack__2MRFP9HitSensorP9HitSensor,80015E90,C,false
sendMsgDrillAttack__2MRFP9HitSensorP9HitSensor,80015EA0,C,false
sendMsgRockAttack__2MRFP9HitSensorP9HitSensor,80015EB0,C,false
sendMsgJump__2MRFP9HitSensorP9HitSensor,80015EC0,C,false
sendMsgTouchJump__2MRFP9HitSensorP9HitSensor,80015ED0,C,false
sendMsgTaken__2MRFP9HitSensorP9HitSensor,80015EE0,C,false
sendMsgAwayJump__2MRFP9HitSensorP9HitSensor,80015EF0,C,false
sub_80015F00,80015F00,C,false
sendMsgRushEnd__2MRFP9HitSensorP9HitSensor,80015F10,C,false
sendMsgIsRushEnable__2MRFP9HitSensorP9HitSensor,80015F20,C,false
sendMsgEnemyAttackMsgToDir__2MRFUlP9HitSensorP9HitSensorRCQ29JGeometry8TVec3_f_,80015F30,7C,false
sendMsgEnemyAttackFlipVeryWeak__2MRFP9HitSensorP9HitSensor,80015FB0,C,false
sendMsgEnemyAttackFlipWeak__2MRFP9HitSensorP9HitSensor,80015FC0,C,false
sendMsgEnemyAttackFlipWeakJump__2MRFP9HitSensorP9HitSensor,80015FD0,C,false
sendMsgEnemyAttackFlip__2MRFP9HitSensorP9HitSensor,80015FE0,C,false
sendMsgEnemyAttackFlipToDir__2MRFP9HitSensorP9HitSensorRCQ29JGeometry8TVec3_f_,80015FF0,1C,false
sendMsgEnemyAttackFlipJump__2MRFP9HitSensorP9HitSensor,80016010,C,false
sendMsgEnemyAttackFlipRot__2MRFP9HitSensorP9HitSensor,80016020,C,false
sendMsgEnemyAttackFlipMaximumToDir__2MRFP9HitSensorP9HitSensorRCQ29JGeometry8TVec3_f_,80016030,1C,false
sendMsgEnemyAttack__2MRFP9HitSensorP9HitSensor,80016050,C,false
sendMsgEnemyAttackOrPush__2MRFP9HitSensorP9HitSensor,80016060,64,false
sendMsgEnemyAttackStrong__2MRFP9HitSensorP9HitSensor,800160D0,C,false
sendMsgEnemyAttackStrongOrPush__2MRFP9HitSensorP9HitSensor,800160E0,64,false
sendMsgEnemyAttackStrongToDir__2MRFP9HitSensorP9HitSensorRCQ29JGeometry8TVec3_f_,80016150,1C,false
sendMsgEnemyAttackFire__2MRFP9HitSensorP9HitSensor,80016170,C,false
sendMsgEnemyAttackFireStrong__2MRFP9HitSensorP9HitSensor,80016180,C,false
sendMsgEnemyAttackElectric__2MRFP9HitSensorP9HitSensor,80016190,C,false
sendMsgEnemyAttackFreeze__2MRFP9HitSensorP9HitSensor,800161A0,C,false
sendMsgEnemyAttackExplosion__2MRFP9HitSensorP9HitSensor,800161B0,C,false
sendMsgEnemyAttackCounterSpin__2MRFP9HitSensorP9HitSensor,800161C0,C,false
sendMsgEnemyAttackCounterHipDrop__2MRFP9HitSensorP9HitSensor,800161D0,C,false
sendMsgLockOnStarPieceShoot__2MRFP9HitSensorP9HitSensor,800161E0,C,false
sendMsgStarPieceAttack__2MRFP9HitSensorP9HitSensor,800161F0,C,false
sendMsgStarPieceGift__2MRFP9HitSensorP9HitSensorUl,80016200,10,false
sendMsgEnemyAttackMaximum__2MRFP9HitSensorP9HitSensor,80016210,C,false
sendMsgEnemyAttackMaximumToDir__2MRFP9HitSensorP9HitSensorRCQ29JGeometry8TVec3_f_,80016220,1C,false
sendMsgEnemyAttackToBindedSensor__2MRFP9LiveActorP9HitSensor,80016240,10,false
sendMsgEnemyAttackExplosionToBindedSensor__2MRFP9LiveActorP9HitSensor,80016250,10,false
sendMsgEnemyAttackRollToBindedSensor__2MRFP9LiveActorP9HitSensor,80016260,10,false
sub_80016270,80016270,C,false
getHitSensorFromActor__2MRFP9LiveActor,80016280,4C,false
sendSimpleMsgToActor__2MRFUlP9LiveActor,800162D0,74,false
sendMsgToBindedSensor__2MRFUlP9LiveActorP9HitSensor,80016350,CC,false
sendMsgToBindedSensor__2MRFUlP9HitSensor,80016420,C,false
sendMsgToGroundSensor__2MRFUlP9HitSensor,80016430,60,false
sendMsgToWallSensor__2MRFUlP9HitSensor,80016490,60,false
sendMsgToRoofSensor__2MRFUlP9HitSensor,800164F0,60,false
sub_80016550,80016550,70,false
sendMsgToEnemyAttackBlow__2MRFP9HitSensorP9HitSensor,800165C0,C,false
sub_800165D0,800165D0,C,false
sub_800165E0,800165E0,1C,false
sendMsgToEnemyAttackTrample__2MRFP9HitSensorP9HitSensor,80016600,C,false
sub_80016610,80016610,C,false
sendMsgToEnemyAttackBlowOrTrample__2MRFP9HitSensorP9HitSensorf,80016620,A0,false
sendMsgToEnemyAttackShockWave__2MRFP9HitSensorP9HitSensor,800166C0,C,false
sendMsgToAllLiveActor__2MRFUlP9LiveActor,800166D0,B8,false
sendMsgToGroupMember__2MRFUlP9LiveActorP9HitSensorPCc,80016790,8C,false
sendMsgGroupMoveStartToMember__2MRFP9LiveActorP9HitSensorPCc,80016820,1C,false
sendMsgGroupMoveStopToMember__2MRFP9LiveActorP9HitSensorPCc,80016840,1C,false
sendMsgGroupShowToMember__2MRFP9LiveActorP9HitSensorPCc,80016860,1C,false
sendMsgGroupHideToMember__2MRFP9LiveActorP9HitSensorPCc,80016880,1C,false
sendMsgExplosionToNearActor__2MRFP9HitSensorf,800168A0,B0,false
isInSpinStormRange__2MRFUlP9HitSensorP9HitSensorf,80016950,48,false
receiveItemShowMsg__2MRFUlP9HitSensorP9HitSensor,800169A0,60,false
receiveItemHideMsg__2MRFUlP9HitSensorP9HitSensor,80016A00,60,false
getGroundSensor__2MRFPC9LiveActor,80016A60,C,false
getRoofSensor__2MRFPC9LiveActor,80016A70,C,false
getWallSensor__2MRFPC9LiveActor,80016A80,C,false
sub_80016A90,80016A90,10,false
isMsgPlayerHitAll__2MRFUl,80016AA0,30,false
sub_80016AD0,80016AD0,28,false
isMsgPlayerSpinAttack__2MRFUl,80016B00,10,false
isMsgPlayerSpinAttackOrSupportTico__2MRFUl,80016B10,20,false
isMsgPlayerTrample__2MRFUl,80016B30,10,false
isMsgPlayerHipDrop__2MRFUl,80016B40,10,false
isMsgPlayerHipDropFloor__2MRFUl,80016B50,10,false
isMsgPlayerUpperPunch__2MRFUl,80016B60,10,false
isMsgPlayerKick__2MRFUl,80016B70,10,false
isMsgJetTurtleAttack__2MRFUl_0,80016B80,10,false
sub_80016B90,80016B90,10,false
isMsgThrow__2MRFUl,80016BA0,10,false
isMsgDamageOrRushDrop__2MRFUl,80016BB0,18,false
sub_80016BD0,80016BD0,10,false
isMsgJetTurtleAttack__2MRFUl,80016BE0,10,false
isMsgYoshiProjectile__2MRFUl,80016BF0,10,false
isMsgYoshiEat__2MRFUl,80016C00,10,false
isMsgYoshiProjectileOrEat__2MRFUl,80016C10,20,false
isMsgFireBallAttack__2MRFUl,80016C30,10,false
isMsgSearchlightAttack__2MRFUl,80016C40,10,false
isMsgFreezeAttack__2MRFUl,80016C50,10,false
isMsgInvincibleAttack__2MRFUl,80016C60,10,false
isMsgDrillAttack__2MRFUl,80016C70,10,false
isMsgRockAttack__2MRFUl,80016C80,10,false
isMsgSnowBallAttack__2MRFUl,80016C90,10,false
isMsgSupportTicoSpin__2MRFUl,80016CA0,10,false
isMsgAutoRushBegin__2MRFUl,80016CB0,10,false
isMsgRushBegin__2MRFUl,80016CC0,10,false
sub_80016CD0,80016CD0,10,false
isMsgUpdateBaseMtx__2MRFUl,80016CE0,10,false
isMsgRushForceCancel__2MRFUl,80016CF0,10,false
isMsgRushCancel__2MRFUl,80016D00,10,false
isMsgRushEnd__2MRFUl,80016D10,10,false
isMsgIsRushEnable__2MRFUl,80016D20,10,false
isMsgIsRushTakeOver__2MRFUl,80016D30,10,false
isMsgFloorTouch__2MRFUl,80016D40,10,false
isMsgWallTouch__2MRFUl,80016D50,18,false
isMsgCeilTouch__2MRFUl,80016D70,10,false
isMsgItemGet__2MRFUl,80016D80,10,false
isMsgItemPull__2MRFUl,80016D90,10,false
sub_80016DA0,80016DA0,10,false
isMsgItemGet__2MRFUl_0,80016DB0,10,false
isMsgItemShow__2MRFUl,80016DC0,10,false
isMsgItemHide__2MRFUl,80016DD0,10,false
sub_80016DE0,80016DE0,18,false
isMsgItemStartMove__2MRFUl,80016E00,10,false
isMsgItemEndMove__2MRFUl,80016E10,10,false
sub_80016E20,80016E20,10,false
isMsgInhaleBlackHole__2MRFUl,80016E30,10,false
sub_80016E40,80016E40,10,false
isMsgEnemyAttack__2MRFUl,80016E50,10,false
isMsgEnemyAttackFire__2MRFUl,80016E60,10,false
isMsgEnemyAttackFireStrong__2MRFUl,80016E70,10,false
isMsgEnemyAttackElectric__2MRFUl,80016E80,10,false
isMsgExplosionAttack__2MRFUl,80016E90,10,false
isMsgToEnemyAttackBlow__2MRFUl,80016EA0,10,false
isMsgToEnemyAttackRoll__2MRFUl,80016EB0,10,false
isMsgToEnemyAttackTrample__2MRFUl,80016EC0,20,false
isMsgInhaleBlackHole__2MRFUl_0,80016EE0,10,false
isMsgToEnemyAttackShockWave__2MRFUl,80016EF0,10,false
isMsgSpinStormRange__2MRFUl,80016F00,10,false
isMsgSuccess__2MRFUl,80016F10,10,false
isMsgRaceReady__2MRFUl,80016F20,10,false
isMsgRaceStart__2MRFUl,80016F30,10,false
isMsgRaceReset__2MRFUl,80016F40,10,false
isMsgLockOnStarPieceShoot__2MRFUl,80016F50,10,false
isMsgBallDashWall__2MRFUl,80016F60,10,false
isMsgBallDashGround__2MRFUl,80016F70,10,false
isMsgStartPowerStarGet__2MRFUl,80016F80,10,false
sub_80016F90,80016F90,10,false
isMsgHitmarkEmit__2MRFUl,80016FA0,10,false
isMsgStarPieceAttack__2MRFUl,80016FB0,10,false
isMsgStarPieceReflect__2MRFUl,80016FC0,10,false
isMsgStarPieceGift__2MRFUl,80016FD0,20,false
isMsgStarLightGrow__2MRFUl,80016FF0,10,false
isMsgStarLightShrink__2MRFUl,80017000,10,false
isMsgReflect__2MRFUl,80017010,10,false
isMsgReflectV__2MRFUl,80017020,10,false
isMsgGroupMoveStart__2MRFUl,80017030,10,false
isMsgGroupMoveStop__2MRFUl,80017040,10,false
isMsgGroupShow__2MRFUl,80017050,10,false
isMsgGroupHide__2MRFUl,80017060,10,false
sub_80017070,80017070,8,false
calcPosBetweenSensors__2MRFPQ29JGeometry8TVec3_f_PC9HitSensorPC9HitSensorf,80017080,100,false
tryForceKillIfMsgStartPowerStarGet__2MRFP9LiveActorUl,80017180,64,false
initShadowFromCSV__2MRFP9LiveActorPCcb,800171F0,148,false
getShadowControllerCount__11ActorShadowFPC9LiveActor,80017340,18,false
getShadowController__11ActorShadowFPC9LiveActorUl,80017360,8,false
getShadowController__11ActorShadowFPC9LiveActorPCc,80017370,8,false
isExistShadowController__11ActorShadowFPC9LiveActorPCc,80017380,3C,false
createShadowControllerVolumeParam__11ActorShadowFP9LiveActorPCc,800173C0,94,false
createShadowControllerSuefaceParam__11ActorShadowFP9LiveActorPCc,80017460,94,false
getShadowSurfaceOval__11ActorShadowFPC9LiveActorPCc,80017500,28,false
getShadowVolumeSphere__11ActorShadowFPC9LiveActorPCc,80017530,28,false
getShadowVolumeCylinder__11ActorShadowFPC9LiveActorPCc,80017560,28,false
getShadowVolumeBox__11ActorShadowFPC9LiveActorPCc,80017590,28,false
getShadowVolumeDrawer__11ActorShadowFPC9LiveActorPCc,800175C0,28,false
